time,h_sigma,cycle,spot,dh_fit_dx,delta_time,rms_misfit,segment_id,dh_fit_dy,w_surface_window_final,n_fit_photons,rgt,pflags,h_mean,distance,gt,geometry,lon,lat,x,y,snow_depth,geometry_2
45:28.3,0.064120323,11,1,-0.046629836,104039128.3,0.212535917,245133,0,3,11,387,0,767.6940291,4915819.833,60,POINT (-122.05924805395898 44.16148042676931),-122.0592481,44.16148043,575219.189,4890238.606,-0.480348315,
45:28.3,0.063182469,11,1,-0.020724083,104039128.3,0.255009776,245134,0,3,23,387,0,767.077617,4915834.874,60,POINT (-122.05926605812991 44.16161517734589),-122.0592661,44.16161518,575217.5783,4890253.557,-0.099934229,
45:28.4,0.093540481,11,3,0.052706829,104039128.4,0.266797128,245134,0,3,12,387,0,618.8245329,4915834.874,40,POINT (-122.09923553585014 44.15883171068328),-122.0992355,44.15883171,572025.1459,4889908.61,-0.787588653,
45:28.4,0.050951696,11,1,0.020248615,104039128.4,0.248318935,245135,0,3,29,387,0,766.9935106,4915849.916,60,POINT (-122.05928397611783 44.1617499343979),-122.059284,44.16174993,575215.9744,4890268.508,-0.57960954,
45:28.4,0.071812777,11,3,0.061833697,104039128.4,0.27709699,245135,0,3,15,387,0,619.6186022,4915849.916,40,POINT (-122.09925444369655 44.15896640192202),-122.0992544,44.1589664,572023.4702,4889923.554,-0.740650753,
45:28.4,0.045066738,11,1,0.044191504,104039128.4,0.228540858,245135,0,3,26,387,0,767.6080147,4915864.957,60,POINT (-122.05930175774671 44.16188470085761),-122.0593018,44.1618847,575214.3814,4890283.46,-0.656938903,
45:28.4,0.068460269,11,3,0.051186129,104039128.4,0.237100594,245135,0,3,12,387,0,620.4381367,4915864.957,40,POINT (-122.09927335670929 44.15910109563663),-122.0992734,44.1591011,572021.794,4889938.498,-0.788608872,
45:28.4,0.04607144,11,3,0.032403911,104039128.4,0.184193538,245136,0,3,17,387,0,621.1121691,4915879.957,40,POINT (-122.09929221617818 44.159235424721),-122.0992922,44.15923542,572020.1226,4889953.402,-0.688978393,
45:28.4,0.03839073,11,1,0.049852101,104039128.4,0.224784305,245136,0,3,35,387,0,768.2998282,4915879.957,60,POINT (-122.05931951270824 44.16201909735129),-122.0593195,44.1620191,575212.791,4890298.372,-0.842322654,
45:28.0,0.078857176,11,2,-0.008764588,104039128,0.234402689,245137,0,3,10,387,0,762.5788433,4915894.998,50,POINT (-122.06044296181774 44.162076951803584),-122.060443,44.16207695,575122.8911,4890303.771,-0.728224557,
45:28.4,0.048289403,11,1,0.076229654,104039128.4,0.198656153,245137,0,3,26,387,0,769.2766973,4915894.998,60,POINT (-122.05933748221966 44.16215385205971),-122.0593375,44.16215385,575211.183,4890313.323,-0.734411063,
45:28.4,0.072250116,11,3,-0.002825463,104039128.4,0.258167201,245138,0,3,13,387,0,621.2766502,4915910.039,40,POINT (-122.09933000641395 44.159504810184636),-122.09933,44.15950481,572016.7732,4889983.29,-0.507224319,
45:28.4,0.051361276,11,1,0.038285297,104039128.4,0.195534415,245138,0,3,22,387,0,770.1491745,4915910.039,60,POINT (-122.0593555489022 44.16228859735567),-122.0593555,44.1622886,575209.5673,4890328.272,-0.700434898,
45:28.4,0.032620042,11,1,0.048132352,104039128.4,0.189434856,245138,0,3,35,387,0,770.7804114,4915925.08,60,POINT (-122.05937360655824 44.16242334591215),-122.0593736,44.16242335,575207.9523,4890343.223,-0.888900133,
45:28.4,0.072596234,11,3,0.007094808,104039128.4,0.261306067,245138,0,3,13,387,0,621.1913949,4915925.08,40,POINT (-122.09934876285634 44.15963951603588),-122.0993488,44.15963952,572015.1096,4889998.235,-0.954173946,
45:28.4,0.072470136,11,3,-0.00972874,104039128.4,0.234299059,245139,0,3,12,387,0,621.114512,4915940.08,40,POINT (-122.09936726543839 44.159773873051805),-122.0993673,44.15977387,572013.4667,4890013.142,-0.606618373,
45:28.4,0.032737852,11,1,0.040483702,104039128.4,0.217355389,245139,0,3,46,387,0,771.4708214,4915940.08,60,POINT (-122.05939154744588 44.16255773143983),-122.0593915,44.16255773,575206.3471,4890358.133,-0.821170758,
45:28.0,0.074652021,11,2,-0.007141138,104039128,0.203725935,245140,0,3,10,387,0,762.2739859,4915955.121,50,POINT (-122.06051373290103 44.162615671651544),-122.0605137,44.16261567,575116.549,4890363.542,-0.509156222,
45:28.4,0.057227186,11,3,0.000662372,104039128.4,0.198197054,245140,0,3,12,387,0,621.0394418,4915955.121,40,POINT (-122.09938563258093 44.15990860520728),-122.0993856,44.15990861,572011.8342,4890028.091,-0.695848701,
45:28.4,0.041379368,11,1,0.038864832,104039128.4,0.280740289,245140,0,3,47,387,0,772.064624,4915955.121,60,POINT (-122.05940946632067 44.16269248892332),-122.0594095,44.16269249,575204.7432,4890373.084,-0.795422346,
45:28.4,0.039660209,11,3,-0.011688401,104039128.4,0.160692488,245141,0,3,18,387,0,620.9989094,4915970.162,40,POINT (-122.09940375601609 44.16004335046879),-122.0994038,44.16004335,572010.2212,4890043.041,-0.484122819,
45:28.0,0.060621273,11,2,0.010378193,104039128,0.211019642,245141,0,3,13,387,0,762.2602305,4915970.162,50,POINT (-122.06053122389895 44.16275046108155),-122.0605312,44.16275046,575114.9794,4890378.498,-0.549828056,
45:28.4,0.054133771,11,1,0.086128325,104039128.4,0.329248609,245141,0,3,37,387,0,772.9546391,4915970.162,60,POINT (-122.05942726583939 44.1628272540801),-122.0594273,44.16282725,575203.1488,4890388.036,-0.957836491,
45:28.4,0.050532548,11,3,-0.026190707,104039128.4,0.150489997,245141,0,3,15,387,0,620.7009266,4915985.203,40,POINT (-122.09942172094937 44.16017810856345),-122.0994217,44.16017811,572008.6208,4890057.993,-0.522034802,
45:28.0,0.070927958,11,2,-0.006237304,104039128,0.224896516,245141,0,3,11,387,0,762.2718851,4915985.203,50,POINT (-122.06054866021272 44.16288525191527),-122.0605487,44.16288525,575113.4143,4890393.453,-0.58498741,
45:28.4,0.066315389,11,1,0.110605179,104039128.4,0.262413735,245141,0,3,22,387,0,774.4635805,4915985.203,60,POINT (-122.05944488075735 44.162962031829146),-122.0594449,44.16296203,575201.5692,4890402.99,-1.015057173,
45:28.0,0.053209677,11,4,0.007380664,104039128,0.167403071,245142,0,3,10,387,0,615.9341202,4916000.203,30,POINT (-122.10058910364303 44.160232140106466),-122.1005891,44.16023214,571915.2131,4890062.973,-0.313621538,
45:28.4,0.106318688,11,3,0.001720949,104039128.4,0.252515453,245142,0,3,11,387,0,620.5472263,4916000.203,40,POINT (-122.0994393673208 44.16031252288315),-122.0994394,44.16031252,572007.0464,4890072.908,-0.603225409,
45:28.0,0.075356496,11,2,-0.007277438,104039128,0.241647381,245142,0,3,11,387,0,762.2005755,4916000.203,50,POINT (-122.0605660435318 44.163019675738475),-122.060566,44.16301968,575111.8538,4890408.368,-0.700242393,
45:28.4,0.097403011,11,1,0.144524719,104039128.4,0.297513271,245142,0,3.735780251,11,387,0,776.3403614,4916000.203,60,POINT (-122.05946230163485 44.16309645494784),-122.0594623,44.16309645,575200.0055,4890417.905,-1.387421811,
45:28.4,0.066170473,11,3,0.007056287,104039128.4,0.247506935,245143,0,3,14,387,0,620.6414955,4916015.245,40,POINT (-122.09945678744705 44.16044732241095),-122.0994568,44.16044732,572005.4895,4890087.865,-0.3430016,
45:28.0,0.065308019,11,4,-0.015202782,104039128,0.200825483,245143,0,3,10,387,0,615.8518286,4916015.245,30,POINT (-122.10060724411319 44.160366887883214),-122.1006072,44.16036689,571913.599,4890077.924,-0.413247039,
45:28.4,0.125464703,11,1,0.171552336,104039128.4,0.363923685,245143,0,4.417127587,10,387,0,778.6363636,4916015.245,60,POINT (-122.0594796881587 44.16323124816812),-122.0594797,44.16323125,575198.4441,4890432.86,-1.716785862,
45:28.1,0.078343358,11,4,0.006688075,104039128.1,0.241271115,245144,0,3,10,387,0,615.7351308,4916030.286,30,POINT (-122.10062532096919 44.160501637700165),-122.1006253,44.16050164,571911.9899,4890092.875,-0.423072325,
45:28.4,0.07624911,11,1,-0.122218123,104039128.4,0.265276357,245152,0,3.176001489,13,387,0,755.8154522,4916195.615,60,POINT (-122.0596943184442 44.16484725242642),-122.0596943,44.16484725,575179.231,4890612.156,-0.199074175,
45:28.4,0.066515358,11,3,0.039136583,104039128.4,0.205925032,245155,0,3,13,387,0,639.757385,4916255.738,40,POINT (-122.09972707671331 44.16260320050219),-122.0997271,44.1626032,571981.2562,4890327.084,-0.913635527,
45:28.4,0.026392258,11,3,0.031249909,104039128.4,0.099561003,245156,0,3,20,387,0,640.3920977,4916270.779,40,POINT (-122.09974555628229 44.16273792317993),-122.0997456,44.16273792,571979.6149,4890342.032,-0.741386145,
45:28.4,0.212697689,11,3,0.189504836,104039128.4,0.572030644,245156,0,4.870919598,18,387,0,642.2237334,4916285.82,40,POINT (-122.09976389884389 44.162872656037635),-122.0997639,44.16287266,571977.9845,4890356.981,0.568276849,
45:28.5,0.129923642,11,1,-0.279454225,104039128.5,0.524939222,245183,0,7.15227803,20,387,0,533.6677976,4916811.889,60,POINT (-122.06044730849648 44.170367319515776),-122.0604473,44.17036732,575112.0219,4891224.59,0.149609077,
45:28.5,0.077938582,11,1,-0.201912097,104039128.5,0.36435432,245183,0,5.184953221,22,387,0,529.9547027,4916826.93,60,POINT (-122.0604654159476 44.17050206370585),-122.0604654,44.17050206,575110.4033,4891239.54,-0.066293369,
45:28.5,0.076021608,11,1,-0.113718505,104039128.5,0.333330225,245184,0,3.008517687,20,387,0,527.4334291,4916841.93,60,POINT (-122.06048335594298 44.17063644943514),-122.0604834,44.17063645,575108.7985,4891254.45,-0.105999564,
45:28.5,0.073146879,11,1,-0.092228156,104039128.5,0.274962515,245185,0,3,17,387,0,525.8263187,4916856.971,60,POINT (-122.06050124690105 44.170771206901506),-122.0605012,44.17077121,575107.1972,4891269.401,-0.233068544,
45:28.5,0.062400547,11,1,-0.094616151,104039128.5,0.283291403,245186,0,3,24,387,0,524.3065499,4916872.012,60,POINT (-122.06051914084648 44.170905965360625),-122.0605191,44.17090597,575105.5957,4891284.353,-0.300200572,
45:28.5,0.045792446,11,1,-0.060969685,104039128.5,0.262803482,245186,0,3,33,387,0,523.128025,4916887.054,60,POINT (-122.06053691464348 44.171040734208525),-122.0605369,44.17104073,575104.0037,4891299.306,-0.538112693,
45:28.5,0.053201657,11,1,0.006731732,104039128.5,0.211071842,245192,0,3,18,387,0,515.8328788,4916992.259,60,POINT (-122.06066057991215 44.17198341653436),-122.0606606,44.17198342,575092.9212,4891403.898,-0.691230066,
45:28.5,0.048604573,11,1,0.037953356,104039128.5,0.170599586,245192,0,3,19,387,0,516.2270775,4917007.3,60,POINT (-122.06067813947917 44.17211819942806),-122.0606781,44.1721182,575091.3464,4891418.852,-0.680088044,
45:28.5,0.070660205,11,1,0.046899881,104039128.5,0.234190434,245193,0,3,11,387,0,516.9665941,4917022.3,60,POINT (-122.06069568233497 44.17225261235459),-122.0606957,44.17225261,575089.7734,4891433.766,-1.070881456,
45:28.5,0.069901088,11,1,0.001992422,104039128.5,0.213541029,245195,0,3,10,387,0,517.5586637,4917067.424,60,POINT (-122.06074898821504 44.17265691443204),-122.060749,44.17265691,575084.999,4891478.624,-0.110037511,
45:28.6,0.07247624,11,3,-0.043310921,104039128.6,0.241532982,245200,0,3,18,387,0,516.1227635,4917157.588,40,POINT (-122.10083380641807 44.17068124768107),-122.1008338,44.17068125,571882.956,4891223.357,-1.313759974,
45:28.6,0.092912057,11,1,-0.079548416,104039128.6,0.262803346,245208,0,3,12,387,0,510.5238742,4917322.917,60,POINT (-122.06105600860377 44.17494576700281),-122.061056,44.17494577,575057.5519,4891732.57,-0.26244171,
45:28.6,0.083634668,11,1,-0.097520724,104039128.6,0.296691115,245209,0,3,14,387,0,509.2086778,4917337.958,60,POINT (-122.06107507925266 44.1750804432095),-122.0610751,44.17508044,575055.8566,4891747.511,-0.470033108,
45:28.6,0.099810481,11,1,-0.054384222,104039128.6,0.301347296,245210,0,3,10,387,0,508.1405319,4917352.999,60,POINT (-122.06109412627951 44.17521512095239),-122.0610941,44.17521512,575054.1632,4891762.453,-0.567811651,
45:28.6,0.078804272,11,1,-0.086590078,104039128.6,0.29952286,245210,0,3,15,387,0,506.9521843,4917368.04,60,POINT (-122.06111314948312 44.17534980378467),-122.0611131,44.1753498,575052.4717,4891777.395,-0.656977063,
45:28.6,0.141067209,11,3,0.240519668,104039128.6,0.444739649,245210,0,6.163667757,10,387,0,545.2465956,4917368.04,40,POINT (-122.10106132486034 44.17256844577042),-122.1010613,44.17256845,571862.4754,4891432.772,-0.738633926,
45:28.6,0.063438331,11,1,-0.066996704,104039128.6,0.252774028,245211,0,3,16,387,0,505.8317663,4917383.04,60,POINT (-122.06113203194099 44.17548412366145),-122.061132,44.17548412,575050.7919,4891792.297,-0.397268102,
45:28.6,0.050801694,11,1,-0.021855367,104039128.6,0.143662601,245213,0,3,10,387,0,504.6632702,4917413.122,60,POINT (-122.06116941689503 44.175753528638225),-122.0611694,44.17575353,575047.4617,4891822.186,-1.021239052,
45:28.6,0.224303147,11,3,0.258558785,104039128.6,0.672842197,245213,0,6.621552574,10,387,0,554.325783,4917413.122,40,POINT (-122.10111771249018 44.172972180002255),-122.1011177,44.17297218,571857.4774,4891477.566,-1.647788734,
45:28.6,0.101459842,11,3,0.182936641,104039128.6,0.385844336,245213,0,4.704803061,15,387,0,557.7531598,4917428.164,40,POINT (-122.10113661225286 44.17310687855916),-122.1011366,44.17310688,571855.8029,4891492.511,-0.903761608,
45:28.6,0.102508186,11,3,0.145894452,104039128.6,0.382124251,245214,0,3.77024158,14,387,0,560.1814059,4917443.164,40,POINT (-122.1011556085356 44.173241197764234),-122.1011556,44.1732412,571854.1212,4891507.413,-1.115774307,
45:28.6,0.041060967,11,1,-4.68E-05,104039128.6,0.134602397,245215,0,3,11,387,0,503.936093,4917458.205,60,POINT (-122.06122388368807 44.17615738070909),-122.0612239,44.17615738,575042.5955,4891866.993,-0.649752989,
45:28.6,0.082425341,11,3,0.133797271,104039128.6,0.275011841,245215,0,3.466210139,12,387,0,562.3838406,4917458.205,40,POINT (-122.10117464881043 44.17337588255144),-122.1011746,44.17337588,571852.4356,4891522.356,-0.889108577,
45:28.6,0.046483142,11,1,0.008703514,104039128.6,0.196427092,245216,0,3,18,387,0,504.0739232,4917473.246,60,POINT (-122.06124138412713 44.176292167199556),-122.0612414,44.17629217,575041.0257,4891881.948,-0.881490578,
45:28.6,0.109240881,11,3,0.151362688,104039128.6,0.389254934,245216,0,3.907900297,13,387,0,564.5396101,4917473.246,40,POINT (-122.10119351380085 44.17351058138259),-122.1011935,44.17351058,571850.764,4891537.301,-1.41443039,
45:28.6,0.067025006,11,1,0.050891161,104039128.6,0.195669611,245224,0,3,12,387,0,504.0911752,4917638.575,60,POINT (-122.06143432737824 44.17777367326133),-122.0614343,44.17777367,575023.7238,4892046.325,-0.900524012,
45:28.6,0.045996551,11,1,-0.022935203,104039128.6,0.13864549,245234,0,3,10,387,0,503.3453534,4917833.986,60,POINT (-122.06166154115452 44.17952480148891),-122.0616615,44.1795248,575003.3414,4892240.618,-0.60661192,
45:28.6,0.069101804,11,1,0.022057342,104039128.6,0.21160666,245234,0,3,11,387,0,503.4542742,4917849.027,60,POINT (-122.06167904575193 44.17965958788326),-122.061679,44.17965959,575001.7714,4892255.573,-0.306651102,
45:28.7,0.14932814,11,3,-0.403023843,104039128.7,0.453277448,245239,0,10.29528896,12,387,0,451.0338519,4917939.191,40,POINT (-122.10177478339945 44.177683481935965),-122.1017748,44.17768348,571799.2331,4892000.284,0.316871912,
45:28.7,0.141076399,11,3,-0.291664676,104039128.7,0.488688787,245240,0,7.462551648,12,387,0,445.581924,4917954.232,40,POINT (-122.10179383607542 44.17781816125181),-122.1017938,44.17781816,571797.5467,4892015.226,-0.408585056,
45:28.6,0.041410606,11,1,-0.064501922,104039128.6,0.118685211,245240,0,3,11,387,0,493.5319506,4917954.232,60,POINT (-122.06180868390851 44.18060185469627),-122.0618087,44.18060185,574990.2147,4892360.114,-0.675568974,
45:28.7,0.129521581,11,3,-0.085260125,104039128.7,0.417703468,245240,0,3,19,387,0,442.1192219,4917969.273,40,POINT (-122.10181252918684 44.17795287251485),-122.1018125,44.17795287,571795.889,4892030.173,-0.451304206,
45:28.6,0.036428106,11,1,-0.036468255,104039128.6,0.212741296,245240,0,3,52,387,0,492.6658065,4917969.273,60,POINT (-122.06182755583808 44.18073654652661),-122.0618276,44.18073655,574988.5355,4892375.058,-0.878199862,
45:28.7,0.042599016,11,3,-0.030331997,104039128.7,0.223525511,245241,0,3,28,387,0,441.1977285,4917984.273,40,POINT (-122.10183070512757 44.178087248967536),-122.1018307,44.17808725,571794.2731,4892045.082,-0.605982426,
45:28.7,0.016096593,11,1,-0.009061408,104039128.7,0.158696617,245241,0,3,98,387,0,492.2811497,4917984.273,60,POINT (-122.06184629560867 44.18087087517335),-122.0618463,44.18087088,574986.8673,4892389.961,-1.295022217,
45:28.7,0.07022599,11,3,-0.0225495,104039128.7,0.219279407,245242,0,3,16,387,0,440.817822,4917999.314,40,POINT (-122.10184886925191 44.17822199534095),-122.1018489,44.178222,571792.6576,4892060.033,-0.498736863,
45:28.7,0.014513248,11,1,-0.012723661,104039128.7,0.140790265,245242,0,3,96,387,0,492.1138012,4917999.314,60,POINT (-122.0618650231631 44.18100557616467),-122.061865,44.18100558,574985.1997,4892404.905,-0.973112866,
45:28.7,0.097542122,11,3,-0.032748023,104039128.7,0.28433973,245243,0,3,14,387,0,440.4139943,4918014.355,40,POINT (-122.1018670800897 44.178356735547965),-122.1018671,44.17835674,571791.0385,4892074.983,-0.046912652,
45:28.7,0.013814683,11,1,-0.015787591,104039128.7,0.127337115,245243,0,3,85,387,0,491.9031909,4918014.355,60,POINT (-122.06188364667074 44.18114028365563),-122.0618836,44.18114028,574983.5404,4892419.85,-0.765205076,
45:28.7,0.017437608,11,1,-0.013757201,104039128.7,0.139659612,245243,0,3,71,387,0,491.6953377,4918029.397,60,POINT (-122.06190203219349 44.18127500906172),-122.061902,44.18127501,574981.9,4892434.798,-0.720159125,
45:28.7,0.043116668,11,3,0.004252834,104039128.7,0.197446934,245243,0,3,21,387,0,440.1444263,4918029.397,40,POINT (-122.1018852932755 44.17849147925013),-122.1018853,44.17849148,571789.4191,4892089.933,-0.802686764,
45:28.7,0.021168668,11,1,-0.02819104,104039128.7,0.166472495,245244,0,3,63,387,0,491.3896478,4918044.397,60,POINT (-122.06192022213418 44.18140937804058),-122.0619202,44.18140938,574980.2758,4892449.706,-0.751801163,
45:28.7,0.045003371,11,3,0.022376251,104039128.7,0.174652925,245244,0,3,16,387,0,440.4114514,4918044.397,40,POINT (-122.10190340034603 44.17862585909185),-122.1019034,44.17862586,571787.8087,4892104.843,-0.903337398,
45:28.7,0.049545129,11,3,0.006563106,104039128.7,0.20821319,245245,0,3,23,387,0,440.5877005,4918059.438,40,POINT (-122.10192164227004 44.17876059772122),-122.1019216,44.1787606,571786.1871,4892119.793,-0.95954072,
45:28.7,0.029803343,11,1,-0.055988983,104039128.7,0.207247878,245245,0,3,53,387,0,490.807514,4918059.438,60,POINT (-122.06193839913794 44.18154411582032),-122.0619384,44.18154412,574978.6521,4892464.655,-1.388561479,
45:28.7,0.034583386,11,3,-0.003956407,104039128.7,0.198000528,245246,0,3,33,387,0,440.5321274,4918074.479,40,POINT (-122.10193995210402 44.17889533581956),-122.10194,44.17889534,571784.56,4892134.742,-0.463356036,
45:28.7,0.044960793,11,1,-0.070010304,104039128.7,0.269606875,245246,0,3,36,387,0,489.868718,4918074.479,60,POINT (-122.06195650586909 44.18167885822869),-122.0619565,44.18167886,574977.0341,4892479.604,-0.773524408,
45:28.7,0.0328725,11,3,0.013884461,104039128.7,0.179264282,245246,0,3,30,387,0,440.5877542,4918089.52,40,POINT (-122.10195821863569 44.179030076394376),-122.1019582,44.17903008,571782.9364,4892149.692,-0.59779264,
45:28.7,0.03966327,11,1,-0.020689932,104039128.7,0.205989649,245246,0,3,29,387,0,489.2086174,4918089.52,60,POINT (-122.06197448741882 44.181813612311515),-122.0619745,44.18181361,574975.4261,4892494.555,-1.623932611,
45:28.7,0.052533206,11,3,0.024040898,104039128.7,0.19335276,245247,0,3,17,387,0,440.8851312,4918104.52,40,POINT (-122.10197635584797 44.179164454811406),-122.1019764,44.17916445,571781.3236,4892164.602,-0.817993772,
45:28.7,0.085387977,11,1,0.090483697,104039128.7,0.341245933,245247,0,3,16,387,0,489.5646079,4918104.52,60,POINT (-122.06199221851335 44.18194801131399),-122.0619922,44.18194801,574973.8385,4892509.467,-1.600400682,
45:28.7,0.124908734,11,1,0.055245721,104039128.7,0.476839273,245248,0,4.707733076,16,387,0,490.545326,4918119.561,60,POINT (-122.06200985118035 44.18208278667595),-122.0620099,44.18208279,574972.2583,4892524.421,-1.166252365,
45:28.7,0.063296511,11,3,-0.031329415,104039128.7,0.19477851,245249,0,3,12,387,0,441.2586301,4918134.602,40,POINT (-122.102012616684 44.179433950609315),-122.1020126,44.17943395,571778.0982,4892194.504,-0.749518098,
45:28.7,0.053783552,11,1,-0.031583585,104039128.7,0.237858296,245249,0,3,20,387,0,490.609491,4918134.602,60,POINT (-122.0620275314282 44.18221756122108),-122.0620275,44.18221756,574970.6743,4892539.374,-0.763861046,
45:28.7,0.041250754,11,1,-0.019001534,104039128.7,0.205843813,245249,0,3,25,387,0,490.2321369,4918149.643,60,POINT (-122.06204519751188 44.18235233804801),-122.0620452,44.18235234,574969.0915,4892554.328,-0.657145349,
45:28.7,0.039504397,11,3,-0.037372126,104039128.7,0.166954668,245249,0,3,18,387,0,440.7034684,4918149.643,40,POINT (-122.10203078550337 44.179568696372804),-122.1020308,44.1795687,571776.4825,4892209.454,-0.888938796,
45:28.7,0.020730337,11,1,0.001523699,104039128.7,0.136374649,245250,0,3,50,387,0,490.085177,4918164.643,60,POINT (-122.0620627950194 44.1824867465685),-122.0620628,44.18248675,574967.5146,4892569.241,-0.717679406,
45:28.7,0.0283085,11,3,-0.013534127,104039128.7,0.115481313,245250,0,3,17,387,0,440.2715192,4918164.643,40,POINT (-122.10204882961561 44.179703080470084),-122.1020488,44.17970308,571774.8771,4892224.365,-0.754085095,
45:28.7,0.018839463,11,1,0.004885929,104039128.7,0.147134595,245251,0,3,61,387,0,490.1363908,4918179.684,60,POINT (-122.06208042634798 44.18262152310546),-122.0620804,44.18262152,574965.9346,4892584.195,-0.88802324,
45:28.7,0.025676161,11,1,0.002491483,104039128.7,0.173229486,245252,0,3,46,387,0,490.2139746,4918194.725,60,POINT (-122.06209802333223 44.18275630200179),-122.062098,44.1827563,574964.3573,4892599.149,-0.763045676,
45:28.7,0.039916764,11,1,-0.029724116,104039128.7,0.249275898,245252,0,3,39,387,0,489.9566252,4918209.766,60,POINT (-122.06211562140881 44.18289108160519),-122.0621156,44.18289108,574962.7799,4892614.103,-0.900583068,
